level,kode,nama_wilayah,parent_provinsi,parent_kabupaten,jumlah_desa,luas_wilayah,keterangan
desa,11.09.02.2002,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.09.02.2003,,,,,,
desa,11.09.02.2004,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.09.02.2005,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.09.02.2006,,,,,,
desa,11.09.02.2007,,,,,,
desa,11.09.02.2008,,,,,,
desa,11.09.02.2009,,,,,,
desa,11.09.02.2010,,,,,,
desa,11.09.02.2011,,,,,,
desa,11.09.02.2012,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.09.02.2013,,,,,,
desa,11.09.02.2014,,,,,,
desa,11.09.02.2015,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.09.02.2016,,,,,,
kecamatan,11.09.03,Teupah Barat,,KAB. SIMEULUE,18.0,,
kecamatan,11.09.03,,,,,,
desa,11.09.03.2001,,,,,,
desa,11.09.03.2002,,,,,,
desa,11.09.03.2003,,,,,,
desa,11.09.03.2004,,,,,,
desa,11.09.03.2005,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.09.03.2006,,,,,,
desa,11.09.03.2007,,,,,,
desa,11.09.03.2008,,,,,,
desa,11.09.03.2009,,,,,,
desa,11.09.03.2010,,,,,,
desa,11.09.03.2012,,,,,,
desa,11.09.03.2013,,,,,,
desa,11.09.03.2014,,,,,,
desa,11.09.03.2015,,,,,,
desa,11.09.03.2016,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.09.03.2017,,,,,,
desa,11.09.03.2018,,,,,,
kecamatan,11.09.04,Simeulue Timur,,KAB. SIMEULUE,17.0,,
kecamatan,11.09.04,,,,,,
desa,11.09.04.2009,,,,,,
desa,11.09.04.2012,,,,,,
desa,11.09.04.2013,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.09.04.2014,,,,,,
desa,11.09.04.2015,,,,,,
desa,11.09.04.2016,,,,,,
desa,11.09.04.2017,,,,,,
desa,11.09.04.2018,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.09.04.2019,,,,,,
desa,11.09.04.2020,,,,,,
desa,11.09.04.2021,,,,,,
desa,11.09.04.2022,,,,,,
desa,11.09.04.2023,,,,,,
desa,11.09.04.2024,,,,,,
desa,11.09.04.2025,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.09.04.2026,,,,,,
desa,11.09.04.2028,,,,,,
kecamatan,11.09.05,Teluk Dalam,,KAB. SIMEULUE,10.0,,
kecamatan,11.09.05,,,,,,
desa,11.09.05.2001,,,,,,
desa,11.09.05.2002,,,,,,
desa,11.09.05.2003,,,,,,
desa,11.09.05.2004,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.09.05.2005,,,,,,
desa,11.09.05.2006,,,,,,
desa,11.09.05.2007,,,,,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017, Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET  tgl 15 Nov 2018 hal penyampaian hasil validasi"
desa,11.09.05.2008,,,,,,
desa,11.09.05.2009,,,,,,
desa,11.09.05.2010,,,,,,
kecamatan,11.09.06,Simeulue Barat,,KAB. SIMEULUE,14.0,,
kecamatan,11.09.06,,,,,,
desa,11.09.06.2001,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.09.06.2002,,,,,,
desa,11.09.06.2003,,,,,,
desa,11.09.06.2004,,,,,,
desa,11.09.06.2005,,,,,,
desa,11.09.06.2006,,,,,,
desa,11.09.06.2007,,,,,,
desa,11.09.06.2008,,,,,,
desa,11.09.06.2009,,,,,,
desa,11.09.06.2010,,,,,,
desa,11.09.06.2011,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.09.06.2012,,,,,,
desa,11.09.06.2013,,,,,,
desa,11.09.06.2014,,,,,,
kecamatan,11.09.07,,,,,,
kecamatan,11.09.07,Teupah Selatan,,KAB. SIMEULUE,19.0,,
desa,11.09.07.2001,,,,,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017, Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET  tgl 15 Nov 2018 hal penyampaian hasil validasi"
desa,11.09.07.2003,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.09.07.2004,,,,,,
desa,11.09.07.2005,,,,,,
desa,11.09.07.2006,,,,,,
desa,11.09.07.2007,,,,,,
desa,11.09.07.2008,,,,,,
desa,11.09.07.2009,,,,,,
desa,11.09.07.2010,,,,,,
desa,11.09.07.2011,,,,,,
desa,11.09.07.2012,,,,,,
desa,11.09.07.2013,,,,,,
desa,11.09.07.2014,,,,,,
desa,11.09.07.2015,,,,,,
desa,11.09.07.2016,,,,,,
desa,11.09.07.2017,,,,,,Surat Pemerintah Aceh No. 141/37154 tanggal 23 November 2012
desa,11.09.07.2018,,,,,,"Surat Pemerintah Aceh No. 141/37154 tanggal 23 November 2012,  Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017"
desa,11.09.07.2019,,,,,,Surat Pemerintah Aceh No. 141/37154 tanggal 23 November 2012
kecamatan,11.09.08,Alafan,,KAB. SIMEULUE,8.0,,"Perbaikan nama desa semula Alapan menjadi Alafan, sesuai:  Qanun No. 24 Tahun 2002; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
kecamatan,11.09.08,,,,,,"Perbaikan nama desa semula Alapan menjadi Alafan, sesuai:  Qanun No. 24 Tahun 2002; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.09.08.2001,,,,,,
desa,11.09.08.2002,,,,,,
desa,11.09.08.2003,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.09.08.2004,,,,,,
desa,11.09.08.2005,,,,,,
desa,11.09.08.2006,,,,,,
desa,11.09.08.2007,,,,,,
desa,11.09.08.2008,,,,,,
kecamatan,11.09.09,Teupah Tengah,,KAB. SIMEULUE,12.0,,"Pemekaran sebagian wil Kec. Simeulue Timur, Perda No. 14/2012"
kecamatan,11.09.09,,,,,,"Pemekaran sebagian wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2001,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2002,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2003,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2004,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2006,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2007,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2008,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2009,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2010,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2011,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
desa,11.09.09.2012,,,,,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
kecamatan,11.09.10,,,,,,"Pemekaran sebagian wil Kec. Simeulue Tengah, Perda No. 14/2012"
kecamatan,11.09.10,Simeulue Cut,,KAB. SIMEULUE,8.0,,"Pemekaran sebagian wil Kec. Simeulue Tengah, Perda No. 14/2012"
desa,11.09.10.2001,,,,,,"Semula wil Kec. Simeulue Tengah, Perda No. 14/2012"
desa,11.09.10.2002,,,,,,"Semula wil Kec. Simeulue Tengah, Perda No. 14/2012"
desa,11.09.10.2003,,,,,,"Semula wil Kec. Simeulue Tengah, Perda No. 14/2012"
desa,11.09.10.2004,,,,,,"Semula wil Kec. Simeulue Tengah, Perda No. 14/2012"
desa,11.09.10.2005,,,,,,"Semula wil Kec. Simeulue Tengah, Perda No. 14/2012"
desa,11.09.10.2006,,,,,,"Semula wil Kec. Simeulue Tengah, Perda No. 14/2012"
desa,11.09.10.2007,,,,,,"Semula wil Kec. Simeulue Tengah, Perda No. 14/2012"
desa,11.09.10.2008,,,,,,"Semula wil Kec. Simeulue Tengah, Perda No. 14/2012, Perbaikan nama  sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan  Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
kabupaten,11.10,KAB.,,KAB.,116.0,1852.823,Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
kecamatan,11.10.01,,,KAB.,3.0,,
kecamatan,11.10.01,Pulau Banyak,,,3.0,,
desa,11.10.01.2001,,,KAB.,1.0,,
desa,11.10.01.2002,,,KAB.,2.0,,
desa,11.10.01.2004,,,KAB.,3.0,,
kecamatan,11.10.02,Simpang Kanan,,,25.0,,
kecamatan,11.10.02,,,KAB.,25.0,,
desa,11.10.02.2001,,,KAB.,1.0,,
desa,11.10.02.2002,,,KAB.,2.0,,
desa,11.10.02.2003,,,KAB.,3.0,,
desa,11.10.02.2004,,,KAB.,4.0,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
desa,11.10.02.2005,,,KAB.,5.0,,
desa,11.10.02.2006,,,KAB.,6.0,,
desa,11.10.02.2007,,,KAB.,7.0,,
desa,11.10.02.2008,,,KAB.,8.0,,
desa,11.10.02.2009,,,KAB.,9.0,,
desa,11.10.02.2010,,,KAB.,10.0,,
desa,11.10.02.2011,,,KAB.,11.0,,
desa,11.10.02.2012,,,KAB.,12.0,,
desa,11.10.02.2013,,,KAB.,13.0,,
desa,11.10.02.2014,,,KAB.,14.0,,
desa,11.10.02.2015,,,KAB.,15.0,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
desa,11.10.02.2016,,,KAB.,16.0,,
desa,11.10.02.2017,,,KAB.,17.0,,
desa,11.10.02.2018,,,KAB.,18.0,,
desa,11.10.02.2019,,,KAB.,19.0,,
desa,11.10.02.2020,,,KAB.,20.0,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
desa,11.10.02.2021,,,KAB.,21.0,,
desa,11.10.02.2022,,,KAB.,22.0,,
desa,11.10.02.2024,,,,,,
desa,11.10.02.2025,,,,,,
kecamatan,11.10.04,,,,16.0,,
kecamatan,11.10.04,Singkil,,,16.0,,
desa,11.10.04.2001,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.04.2002,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.04.2003,,,,,,
desa,11.10.04.2004,,,,,,
desa,11.10.04.2005,,,,,,
desa,11.10.04.2007,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.04.2008,,,,,,
desa,11.10.04.2009,,,,,,
desa,11.10.04.2010,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.04.2011,,,,,,
desa,11.10.04.2012,,,,,,
desa,11.10.04.2014,,,,,,
desa,11.10.04.2016,,,,,,
desa,11.10.04.2017,,,,,,
desa,11.10.04.2019,,,,,,
desa,11.10.04.2020,,,,,,
kecamatan,11.10.06,,,,25.0,,
kecamatan,11.10.06,Gunung Meriah,,,25.0,,
desa,11.10.06.2002,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.06.2003,,,,,,
desa,11.10.06.2004,,,,,,
desa,11.10.06.2005,,,,,,
desa,11.10.06.2006,,,,,,
desa,11.10.06.2007,,,,,,
desa,11.10.06.2008,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.06.2009,,,,,,
desa,11.10.06.2010,,,,,,
desa,11.10.06.2011,,,,,,
desa,11.10.06.2012,,,,,,
desa,11.10.06.2013,,,,,,
desa,11.10.06.2014,,,,,,
desa,11.10.06.2015,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.06.2016,,,,,,
desa,11.10.06.2017,,,,,,
desa,11.10.06.2018,,,,,,
desa,11.10.06.2019,,,,,,
desa,11.10.06.2020,,,,,,"Perbaikan nama,Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov  2018,perda Kab Aceh Singkil No 6 Tahun 2001,surat sekda Aceh No  140/20918 tgl 29 Noveber 2019"
desa,11.10.06.2021,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.06.2022,,,,,,
desa,11.10.06.2023,,,,,,
desa,11.10.06.2024,,,,,,
desa,11.10.06.2025,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
kecamatan,11.10.09,Kota Baharu,,,9.0,,
kecamatan,11.10.09,,,,9.0,,
desa,11.10.09.2001,,,,,,
desa,11.10.09.2002,,,,,,
desa,11.10.09.2003,,,,,,
desa,11.10.09.2004,,,,,,
desa,11.10.09.2005,,,,,,
desa,11.10.09.2006,,,,,,
desa,11.10.09.2008,,,,,,
desa,11.10.09.2009,,,,,,"Perubahan nama desa semula Pea Jambu menjadi Mukti Lincer,  sesuai:  Qanun No. 6 Tahun 2001; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.10.09.2010,,,,,,
kecamatan,11.10.10,,,,7.0,,
kecamatan,11.10.10,Singkil Utara,,,7.0,,
desa,11.10.10.2001,,,,,,
desa,11.10.10.2003,,,,,,
desa,11.10.10.2004,,,,,,
desa,11.10.10.2005,,,,,,
desa,11.10.10.2006,,,,,,
desa,11.10.10.2007,,,,,,
kecamatan,11.10.11,,,,,,
kecamatan,11.10.11,Danau Paris,,,6.0,,
desa,11.10.11.2001,,,,,,
desa,11.10.11.2002,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.11.2003,,,,,,
desa,11.10.11.2004,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.10.11.2005,,,,,,
desa,11.10.11.2006,,,,,,
kecamatan,11.10.12,Suro Makmur,,,11.0,,
kecamatan,11.10.12,,,,,,
desa,11.10.12.2001,,,,,,"Perubahan nama desa semula Suro menjadi Suro Makmur, sesuai:  Qanun No. 03 Tahun 2002; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.10.12.2002,,,,,,
desa,11.10.12.2003,,,,,,
desa,11.10.12.2004,,,,,,
desa,11.10.12.2005,,,,,,
desa,11.10.12.2006,,,,,,
desa,11.10.12.2007,,,,,,
desa,11.10.12.2008,,,,,,
desa,11.10.12.2009,,,,,,
desa,11.10.12.2010,,,,,,
desa,11.10.12.2011,,,,,,
kecamatan,11.10.13,Singkohor,,,6.0,,
kecamatan,11.10.13,,,,,,
desa,11.10.13.2001,,,,,,
desa,11.10.13.2002,,,,,,
desa,11.10.13.2003,,,,,,
desa,11.10.13.2004,,,,,,
desa,11.10.13.2007,,,,,,PMD
kecamatan,11.10.14,Kuala Baru,,,4.0,,Qanun No.3/2004
kecamatan,11.10.14,,,,4.0,,Qanun No.3/2004
desa,11.10.14.2001,,,,,,"Semula wil. Kec. Singkil, Perbaikan nama sesuai Validasi Data Nama  dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina  Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
desa,11.10.14.2002,,,,,,"Semula wil. Kec. Singkil, Perbaikan nama sesuai Validasi Data Nama  dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina  Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
desa,11.10.14.2003,,,,,,Semula wil. Kec. Singkil
desa,11.10.14.2004,,,,,,Semula wil. Kec. Singkil
kecamatan,11.10.16,Pulau Banyak Barat,,,4.0,,Pemekaran Kec. Pulau Banyak Perda No. 2/2010
kecamatan,11.10.16,,,,4.0,,Pemekaran Kec. Pulau Banyak Perda No. 2/2010
desa,11.10.16.2001,,,,,,Semula wil Kec. Pulau Banyak Perda No. 2/2010
desa,11.10.16.2002,,,,,,"Semula wil Kec. Pulau Banyak Perda No. 2/2010, Perbaikan nama  sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan  Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
desa,11.10.16.2003,,,,,,Semula wil Kec. Pulau Banyak Perda No. 2/2010
desa,11.10.16.2004,,,,,,Semula wil Kec. Pulau Banyak Perda No. 2/2010
kabupaten,11.11,KAB. BIREUEN,,KAB. BIREUEN,609.0,1797.0,"Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.  B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
kabupaten,11.11,KAB.,,KAB.,609.0,1796.992,"Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No."
kecamatan,11.11.01,,,KAB.,46.0,,
kecamatan,11.11.01,Samalanga,,KAB. BIREUEN,46.0,,
desa,11.11.01.2001,,,KAB.,1.0,,
desa,11.11.01.2002,,,KAB.,2.0,,
desa,11.11.01.2003,,,KAB.,3.0,,
desa,11.11.01.2004,,,KAB.,4.0,,
desa,11.11.01.2005,,,KAB.,5.0,,
desa,11.11.01.2006,,,KAB.,6.0,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
desa,11.11.01.2007,,,KAB.,7.0,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
desa,11.11.01.2008,,,KAB.,8.0,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
desa,11.11.01.2009,,,KAB.,9.0,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
desa,11.11.01.2010,,,KAB.,10.0,,
desa,11.11.01.2011,,,KAB.,11.0,,
desa,11.11.01.2012,,,KAB.,12.0,,
desa,11.11.01.2013,,,KAB.,13.0,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
desa,11.11.01.2014,,,KAB.,14.0,,
desa,11.11.01.2015,,,KAB.,15.0,,
desa,11.11.01.2016,,,KAB.,16.0,,
desa,11.11.01.2017,,,KAB.,17.0,,
desa,11.11.01.2018,,,KAB.,18.0,,
desa,11.11.01.2019,,,KAB.,19.0,,
desa,11.11.01.2020,,,KAB.,20.0,,Perbaikan nama desa semula Matang Jereung menjadi Matang
desa,11.11.01.2021,,,KAB.,21.0,,
desa,11.11.01.2022,,,KAB.,22.0,,
desa,11.11.01.2023,,,KAB.,23.0,,
desa,11.11.01.2024,,,KAB.,24.0,,
desa,11.11.01.2025,,,KAB.,25.0,,
desa,11.11.01.2027,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.01.2028,,,,,,
desa,11.11.01.2029,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.01.2030,,,,,,
desa,11.11.01.2031,,,,,,
desa,11.11.01.2032,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.01.2033,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.01.2034,,,,,,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni  2016, sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017  dan Rekomedasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni  2017, Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018"
desa,11.11.01.2035,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.01.2036,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.01.2037,,,,,,
desa,11.11.01.2038,,,,,,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni  2016, sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017  dan Rekomedasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni  2017, Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018. Perbaikan nama desa semula Ulee U menjadi Ulee Ue, sesuai:  Qanun No. 35 Tahun 2004; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.11.01.2039,,,,,,
desa,11.11.01.2040,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.01.2041,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.01.2042,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.01.2044,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.01.2045,,,,,,"Perbaikan nama desa semula Tonjongan Idem menjadi Tanjongan Idem,  sesuai:  Qanun No. 35 Tahun 2004; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.11.01.2084,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
kecamatan,11.11.02,Jeunieb,,KAB. BIREUEN,43.0,,
kecamatan,11.11.02,,,,43.0,,
desa,11.11.02.2018,,,,,,
desa,11.11.02.2019,,,,,,
desa,11.11.02.2020,,,,,,
desa,11.11.02.2021,,,,,,
desa,11.11.02.2022,,,,,,
desa,11.11.02.2023,,,,,,
desa,11.11.02.2024,,,,,,
desa,11.11.02.2025,,,,,,
desa,11.11.02.2026,,,,,,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov  2018 hal penyampaian hasil validasi. Perbaikan nama desa semula Lampoh U menjadi Lampoh Oe, sesuai:  Qanun No. 39 Tahun 2004; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.11.02.2027,,,,,,
desa,11.11.02.2029,,,,,,
